imdb_title_id,genre
tt0029002,"Drama, Romance"
tt0029004,"Romance, Western"
tt0029006,"Comedy, Musical, Romance"
tt0029009,"Action, Adventure, Romance"
tt0029010,"Comedy, Musical, Romance"
tt0029012,"Mystery, Romance, Sport"
tt0029019,Drama
tt0029020,"Action, Drama, Western"
tt0029028,Mystery
tt0029030,"Action, Drama, Romance"
tt0029034,"Action, Drama, Romance"
tt0029036,"Comedy, Romance"
tt0029043,"Music, Romance"
tt0029044,"Drama, Romance, Sport"
tt0029050,"Crime, Drama, Romance"
tt0029056,"Comedy, Drama, Romance"
tt0029064,"Drama, Musical, Adventure"
tt0029066,Mystery
tt0029072,"Comedy, Romance"
tt0029077,Drama
tt0029080,"Crime, Drama, Romance"
tt0029081,"Action, Adventure, Drama"
tt0029082,"Comedy, Romance"
tt0029087,"Adventure, Drama, History"
tt0029099,"Comedy, Romance"
tt0029102,"Comedy, Romance"
tt0029108,"Adventure, Drama, Romance"
tt0029109,"Adventure, Music, Romance"
tt0029118,"Crime, Drama, Thriller"
tt0029119,"Action, Adventure, Drama"
tt0029120,"Comedy, Drama"
tt0029132,"Biography, Drama, History"
tt0029144,"Comedy, Music, Sport"
tt0029145,"Comedy, Musical, Romance"
tt0029146,"Biography, Drama"
tt0029157,Comedy
tt0029158,"Comedy, Romance"
tt0029159,"Mystery, Romance"
tt0029162,"Adventure, Drama, Fantasy"
tt0029165,"Comedy, Romance"
tt0029166,"Crime, Drama, Mystery"
tt0029171,"Drama, Mystery, Romance"
tt0029179,Drama
tt0029190,Drama
tt0029193,"Comedy, Musical"
tt0029196,"Comedy, Romance"
tt0029201,"Comedy, Fantasy"
tt0029207,"Comedy, Crime, Mystery"
tt0029209,"Comedy, Music"
tt0029210,"Comedy, Crime, Romance"
tt0029217,"Crime, Film-Noir, Thriller"
tt0029218,Comedy
tt0029222,"Drama, Musical, Romance"
tt0029231,"Crime, Drama, Romance"
tt0029238,"Crime, Drama, Romance"
tt0029253,"Action, Adventure, Crime"
tt0029263,"Drama, Romance"
tt0029267,"Comedy, Musical"
tt0029277,"Comedy, Drama, Musical"
tt0029283,"Comedy, Drama"
tt0029284,"Comedy, Romance"
tt0029289,"Action, Comedy, Mystery"
tt0029291,Drama
tt0029297,"Drama, Sport"
tt0029301,Drama
tt0029303,"Comedy, Musical, Romance"
tt0029308,"Romance, Thriller"
tt0029309,"Crime, Thriller"
tt0029310,"Drama, Mystery, Thriller"
tt0029314,Drama
tt0029318,"Comedy, Musical, Romance"
tt0029319,"Crime, Drama, Romance"
tt0029321,"Action, Adventure, Music"
tt0029322,"Comedy, Drama, Fantasy"
tt0029328,"Action, Comedy, Drama"
tt0029334,"Action, Comedy, Music"
tt0029335,Comedy
tt0029337,"Action, Comedy, Music"
tt0029345,"Musical, Comedy, Romance"
tt0029347,"Comedy, Drama, Music"
tt0029361,"History, Romance, Western"
tt0029364,"Comedy, Romance, Sport"
tt0029365,Comedy
tt0029367,"Action, Adventure, Drama"
tt0029377,"Biography, Drama, Romance"
tt0029388,Comedy
tt0029391,Comedy
tt0029394,"Comedy, History"
tt0029395,"Comedy, Romance"
tt0029401,"Comedy, Musical"
tt0029405,"Biography, Drama, War"
tt0029440,"Adventure, Drama, Family"
tt0029442,"Adventure, Drama, Romance"
tt0029445,"Action, Comedy, Drama"
tt0029446,Comedy
tt0029453,"Crime, Drama, Romance"
tt0029454,"Comedy, Drama, Romance"
tt0029467,"Comedy, Musical, Romance"
tt0029482,"Comedy, Music, Romance"
tt0029486,"Mystery, Western"
tt0029488,"Action, Adventure, Comedy"
tt0029491,"Drama, Romance, War"
tt0029498,"Action, Adventure, Comedy"
tt0029499,"Drama, Musical"
tt0029501,"Adventure, Comedy, Western"
tt0029505,"Action, Adventure, Western"
tt0029508,"Adventure, Horror, Romance"
tt0029511,"Crime, Drama, Film-Noir"
tt0029516,"Drama, Comedy, Romance"
tt0029517,"Drama, Romance, Sport"
tt0029526,"Drama, History, War"
tt0029527,"Action, Romance"
tt0029529,"Comedy, Romance"
tt0029539,"Drama, Romance"
tt0029541,"Comedy, Mystery, Thriller"
tt0029542,"Crime, Film-Noir, Mystery"
tt0029546,"Comedy, Musical, Romance"
tt0029557,"Comedy, Drama"
tt0029562,"Comedy, Romance"
tt0029565,"Crime, Mystery"
tt0029568,"Action, Drama, Music"
tt0029571,"Comedy, Music, Romance"
tt0029573,Mystery
tt0029577,"Adventure, Drama"
tt0029578,"Crime, Drama"
tt0029579,"Drama, Romance"
tt0029581,"Comedy, Drama, Mystery"
tt0029583,"Animation, Family, Fantasy"
tt0029584,"Adventure, History, Romance"
tt0029588,"Comedy, Musical"
tt0029593,"Action, Adventure, History"
tt0029602,Western
tt0029603,"Crime, Drama, Mystery"
tt0029605,"Comedy, Romance"
tt0029606,"Drama, Romance"
tt0029608,"Drama, Romance"
tt0029609,Comedy
tt0029611,"Comedy, Romance"
tt0029617,"Action, Drama"
tt0029622,"Comedy, Mystery"
tt0029626,"Comedy, Drama, Musical"
tt0029646,"Action, Adventure, Romance"
tt0029648,"Adventure, Crime, Drama"
tt0029650,"Drama, Romance"
tt0029654,"Action, Adventure, Comedy"
tt0029655,"Comedy, Romance"
tt0029656,"Crime, Drama, Film-Noir"
tt0029658,"Drama, Film-Noir, Mystery"
tt0029659,"Comedy, Musical, Romance"
tt0029660,"Adventure, Crime, Drama"
tt0029661,Drama
tt0029662,"Crime, Drama, History"
tt0029664,"Comedy, Drama, Music"
tt0029670,"Comedy, Crime, Drama"
tt0029671,"Crime, Drama, Thriller"
tt0029672,Adventure
tt0029675,"Biography, Comedy, Drama"
tt0029682,"Comedy, Fantasy, Romance"
tt0029685,Comedy
tt0029694,"Action, Music, Romance"
tt0029695,"Comedy, Crime"
tt0029706,Drama
tt0029709,"Action, Comedy, Mystery"
tt0029712,"Adventure, Romance"
tt0029725,Musical
tt0029734,"Drama, History"
tt0029737,"Comedy, Musical, Romance"
tt0029740,Drama
tt0029742,"Comedy, Musical, Romance"
tt0029744,"Comedy, Music, Romance"
tt0029750,"Comedy, Mystery"
tt0029751,"Adventure, Family"
tt0029752,"History, Western"
tt0029754,"Adventure, Drama, War"
tt0029760,"Adventure, Comedy, Crime"
tt0029761,"Comedy, Musical, Romance"
tt0029764,"Comedy, Romance"
tt0029785,"Drama, Music, Romance"
tt0029786,Comedy
tt0029789,"Comedy, Romance"
tt0029790,Drama
tt0029799,"Crime, Drama"
tt0029802,"Drama, Romance"
tt0029804,"Comedy, Romance"
tt0029806,"Comedy, Music, Romance"
tt0029808,"Crime, Drama, Film-Noir"
tt0029811,"Crime, Mystery, Romance"
tt0029817,Comedy
tt0029818,"Action, Adventure, Drama"
tt0029819,Drama
tt0029821,"Comedy, Musical, Drama"
tt0029826,"Crime, Drama"
tt0029831,Comedy
tt0029836,"Crime, Drama"
tt0029841,"Action, Adventure, Romance"
tt0029842,"Adventure, Biography, Romance"
tt0029843,"Action, Adventure, Romance"
tt0029844,"Adventure, Drama, Family"
tt0029845,Comedy
tt0029849,Comedy
tt0029850,"Action, Biography, Drama"
tt0029852,"Drama, Music, Musical"
tt0029855,"Drama, Mystery, Romance"
tt0029861,"Comedy, Drama, Romance"
tt0029864,"Crime, Drama"
tt0029870,"Crime, Drama, Film-Noir"
tt0029872,"Adventure, Comedy, Romance"
tt0029884,"Crime, Mystery"
tt0029892,"Action, Adventure, Drama"
tt0029894,"Comedy, Drama"
tt0029895,"Action, Adventure, Drama"
tt0029899,"Comedy, Drama, Romance"
tt0029906,"Comedy, Drama"
tt0029912,"Animation, Comedy, Musical"
tt0029915,"Comedy, Music, Romance"
tt0029918,"Comedy, Mystery, Romance"
tt0029923,"Comedy, War"
tt0029924,"Drama, Romance, War"
tt0029925,"Comedy, Music, Romance"
tt0029926,"Biography, Crime, Drama"
tt0029927,"Comedy, Family"
tt0029929,"Comedy, Romance"
tt0029940,Comedy
tt0029941,Drama
tt0029942,"Biography, Drama"
tt0029947,"Comedy, Family, Romance"
tt0029948,"Drama, Music"
tt0029949,"Action, Comedy, Drama"
tt0029950,"Adventure, Biography, Drama"
tt0029951,"Adventure, Crime, Mystery"
tt0029952,"Action, Adventure, Crime"
tt0029957,"Crime, Drama"
tt0029961,"Action, Adventure, Drama"
tt0029971,"Comedy, Musical, Romance"
tt0029972,Drama
tt0029976,"Action, Adventure, Romance"
tt0029982,"Adventure, History, Romance"
tt0029984,"Comedy, Crime, Horror"
tt0029986,"Drama, History, War"
tt0029989,Drama
tt0029992,"Drama, Family, Fantasy"
tt0029995,Drama
tt0030002,"Comedy, Musical"
tt0030007,"Drama, Romance"
tt0030010,"Drama, Romance"
tt0030011,"Biography, Drama"
tt0030018,"Comedy, Drama, Romance"
tt0030019,"Comedy, Musical, Sport"
tt0030021,"Comedy, Crime, Romance"
tt0030022,"Comedy, Crime"
tt0030026,"Crime, Drama"
tt0030031,"Action, Drama"
tt0030037,"Adventure, Crime, Drama"
tt0030044,"War, Drama"
tt0030055,"Biography, Drama"
tt0030057,"Crime, Drama"
tt0030059,"Action, Adventure, Crime"
tt0030062,"Drama, Mystery"
tt0030063,"Comedy, Drama, Romance"
tt0030066,Comedy
tt0030074,"Comedy, Crime, Drama"
tt0030079,"Drama, Romance"
tt0030082,"Adventure, War"
tt0030089,"Comedy, Drama, Musical"
tt0030090,"Action, Drama, Romance"
tt0030092,"Drama, Fantasy"
tt0030100,"Crime, Drama"
tt0030108,"Comedy, Musical, Romance"
tt0030120,"Romance, Comedy, Mystery"
tt0030127,"Comedy, Drama"
tt0030135,"Comedy, Drama"
tt0030136,"Comedy, Drama"
tt0030138,"Action, Adventure, Sci-Fi"
tt0030145,"Comedy, Music, Romance"
tt0030149,"Drama, Music, Romance"
tt0030150,"Adventure, Mystery"
tt0030151,"Comedy, Romance"
tt0030161,"Action, Adventure, Romance"
tt0030168,"Action, Crime, Drama"
tt0030169,"Crime, Drama"
tt0030171,"Comedy, Musical, Romance"
tt0030181,"Comedy, Romance"
tt0030182,"Musical, Romance, Western"
tt0030183,"Crime, Drama"
tt0030184,Comedy
tt0030185,"Comedy, Romance"
tt0030188,"Comedy, Crime"
tt0030190,"Comedy, Musical, Romance"
tt0030191,"Comedy, Musical, Romance"
tt0030192,"Drama, History, Romance"
tt0030194,"Comedy, Musical, Romance"
tt0030202,"Biography, Drama, Music"
tt0030213,"Comedy, Music, Romance"
tt0030214,"Comedy, Romance"
tt0030216,"Comedy, Romance"
tt0030220,"Adventure, Comedy, Crime"
tt0030224,"Action, Adventure, Romance"
tt0030225,"Action, Adventure, Romance"
tt0030226,Drama
tt0030228,"Action, Adventure, Crime"
tt0030231,Comedy
tt0030239,"Comedy, Sport"
tt0030240,"Comedy, Romance"
tt0030241,"Comedy, Romance"
tt0030252,"Drama, Romance"
tt0030254,"Crime, Drama"
tt0030256,Romance
tt0030257,"Comedy, Musical"
tt0030261,"Comedy, Drama"
tt0030265,"Adventure, History"
tt0030270,"Action, Adventure, Romance"
tt0030273,"Adventure, Crime, Mystery"
tt0030277,"Comedy, Mystery, Thriller"
tt0030279,"Crime, Drama"
tt0030283,"Comedy, Musical, War"
tt0030287,"Drama, Romance"
tt0030293,"Comedy, Musical, Romance"
tt0030295,"Comedy, Romance"
tt0030302,"Comedy, Drama, Music"
tt0030317,"Drama, Romance, Sport"
tt0030321,"Adventure, Drama"
tt0030337,Drama
tt0030341,"Mystery, Thriller"
tt0030348,"Drama, Romance"
tt0030350,"History, Music, Romance"
tt0030353,"Crime, Drama"
tt0030359,"Comedy, Drama"
tt0030368,"Comedy, Drama, Family"
tt0030371,"Drama, Musical"
tt0030374,"Drama, Romance, Sport"
tt0030378,"Crime, Drama"
tt0030382,Western
tt0030384,"Crime, Drama"
tt0030386,"Comedy, Romance"
tt0030387,"Comedy, Romance"
tt0030392,Drama
tt0030395,"Comedy, Drama, Musical"
tt0030400,"Romance, Comedy"
tt0030409,"Action, Adventure, Comedy"
tt0030410,"Drama, Romance"
tt0030412,"Comedy, Drama, Romance"
tt0030413,Drama
tt0030418,"Biography, Drama, History"
tt0030423,"Romance, Sci-Fi"
tt0030424,"Drama, History, Music"
tt0030433,"Drama, Romance"
tt0030442,"Comedy, Romance"
tt0030449,"Adventure, Comedy, Crime"
tt0030457,Drama
tt0030464,"Drama, Romance"
tt0030469,"Crime, Drama, Mystery"
tt0030470,"Crime, Mystery"
tt0030473,"Adventure, Crime, Drama"
tt0030479,"Drama, Romance"
tt0030481,"Comedy, Music, Romance"
tt0030483,"Crime, Drama, Mystery"
tt0030485,"Adventure, Crime, Mystery"
tt0030491,"Comedy, Mystery"
tt0030500,"Adventure, Comedy, Romance"
tt0030517,"Drama, Western"
tt0030518,Comedy
tt0030535,"Comedy, Family"
tt0030545,"Action, Adventure, Comedy"
tt0030548,"Romance, Western"
tt0030550,"Action, Adventure, Drama"
tt0030554,"Romance, Comedy"
tt0030558,"Action, Western"
tt0030563,"Comedy, Crime, Mystery"
tt0030586,"Comedy, Music, Romance"
tt0030593,"Family, Fantasy"
tt0030621,Western
tt0030625,"Crime, Drama, Thriller"
tt0030628,"Crime, Drama"
tt0030631,Comedy
tt0030637,"Comedy, Drama, Romance"
tt0030642,"Comedy, Romance"
tt0030643,"Crime, Drama, Romance"
tt0030650,"Action, Adventure, Crime"
tt0030652,Comedy
tt0030655,"Action, Music, Romance"
tt0030657,"Comedy, Drama, Family"
tt0030663,"Action, Adventure, Crime"
tt0030667,"Comedy, Drama"
tt0030668,Western
tt0030675,"Drama, History, Romance"
tt0030679,"Comedy, Drama, Romance"
tt0030689,"Action, Comedy, Drama"
tt0030696,Comedy
tt0030706,"Adventure, Drama"
tt0030708,"Comedy, Musical, Romance"
tt0030709,"Crime, Drama, Mystery"
tt0030710,"Romance, Comedy, Drama"
tt0030714,"Action, Adventure, Drama"
tt0030722,Comedy
tt0030725,"Action, Adventure, Crime"
tt0030727,"Drama, Romance"
tt0030731,"Action, Adventure, Comedy"
tt0030732,Comedy
tt0030734,"Crime, Thriller"
tt0030739,"Action, Drama, Romance"
tt0030741,"Comedy, Romance"
tt0030743,"Drama, Romance"
tt0030744,"Drama, Romance, War"
tt0030746,Comedy
tt0030752,"Comedy, Drama, Music"
tt0030754,"Adventure, Drama, Romance"
tt0030755,Drama
tt0030760,"Action, Adventure, Drama"
tt0030764,"Comedy, Crime"
tt0030765,"Crime, Drama"
tt0030774,"Drama, Romance"
tt0030775,"Comedy, Drama, Romance"
tt0030779,"Action, Crime, Drama"
tt0030781,"Biography, Drama, Sport"
tt0030783,"Comedy, Romance"
tt0030786,"Drama, Sport"
tt0030793,"Comedy, Musical, Romance"
tt0030802,"Comedy, Musical"
tt0030808,"Action, Adventure, Drama"
tt0030811,"Drama, History, Romance"
tt0030812,"Action, Adventure, Drama"
tt0030817,Musical
tt0030820,"Comedy, Music, Romance"
tt0030824,"Comedy, Musical"
tt0030831,"Adventure, Drama, Romance"
tt0030832,"Action, Adventure"
tt0030833,"Action, Adventure, Comedy"
tt0030839,"Action, Drama, Romance"
tt0030845,Western
tt0030846,"Crime, Mystery"
tt0030850,Western
tt0030853,"Comedy, Music, Romance"
tt0030854,"Comedy, Musical"
tt0030856,"Comedy, Romance"
tt0030857,"Comedy, Mystery"
tt0030858,"Crime, Thriller"
tt0030864,Comedy
tt0030865,"Drama, Romance"
tt0030867,Comedy
tt0030879,"Adventure, Comedy, Drama"
tt0030881,Comedy
tt0030882,"Action, Comedy, Crime"
tt0030883,"Comedy, Crime, Mystery"
tt0030884,"Comedy, Crime, Mystery"
tt0030887,"Drama, History, Romance"
tt0030888,Drama
tt0030899,Drama
tt0030900,Comedy
tt0030910,"Action, Adventure, Music"
tt0030925,Adventure
tt0030933,Drama
tt0030938,"Drama, Romance"
tt0030944,"Comedy, Romance"
tt0030947,"Comedy, Musical"
tt0030958,"Drama, Romance"
tt0030968,"Mystery, Romance"
tt0030973,Drama
tt0030981,"Crime, Drama, Romance"
tt0030983,"Drama, Romance"
tt0030985,Drama
tt0030989,"Drama, Romance, Sport"
tt0030990,"Drama, History, Mystery"
tt0030993,"Comedy, Drama, Romance"
tt0030996,"Crime, Film-Noir, Romance"
tt0030997,"Comedy, Romance"
tt0031000,Drama
tt0031002,"Comedy, Drama"
tt0031005,"Comedy, Musical, Romance"
tt0031012,Drama
tt0031014,"Crime, Drama, Romance"
tt0031020,"Adventure, Drama, Family"
tt0031021,"Crime, Drama, Romance"
tt0031022,"Crime, Mystery, Thriller"
tt0031033,"Adventure, History, Western"
tt0031038,"Comedy, Drama, Mystery"
tt0031043,"Comedy, Romance"
tt0031045,"Drama, Romance"
tt0031047,"Comedy, Crime, Mystery"
tt0031051,"Music, War, Western"
tt0031054,"Adventure, Sci-Fi"
tt0031055,"Comedy, Crime, Sport"
tt0031058,"Adventure, Comedy, Crime"
tt0031060,"Comedy, Musical"
tt0031066,"Comedy, Musical"
tt0031067,"Comedy, Romance"
tt0031068,"Crime, Drama"
tt0031071,"Action, Drama, Western"
tt0031072,Drama
tt0031074,"Musical, Romance"
tt0031077,"Comedy, Musical"
tt0031082,"Adventure, Drama, Romance"
tt0031084,"Comedy, Drama"
tt0031088,"Action, Adventure, Drama"
tt0031089,"Drama, Romance"
tt0031092,Drama
tt0031102,"Crime, Drama, Thriller"
tt0031103,"Crime, Drama"
tt0031104,"Crime, Drama, Film-Noir"
tt0031106,Comedy
tt0031107,"Comedy, Music"
tt0031108,"Adventure, Comedy"
tt0031117,"Action, Adventure, Crime"
tt0031120,"Comedy, Music, Romance"
tt0031121,"Drama, Music, Romance"
tt0031122,"Action, Adventure, Music"
tt0031124,"Action, Adventure, Comedy"
tt0031125,"Mystery, Thriller"
tt0031126,"Drama, Thriller"
tt0031133,"Crime, Drama"
tt0031137,"Action, Adventure, Romance"
tt0031143,"Comedy, Horror, Mystery"
tt0031147,"Comedy, Crime, Horror"
tt0031148,"Drama, Mystery, Thriller"
tt0031149,"Crime, Drama, Mystery"
tt0031158,Comedy
tt0031161,Comedy
tt0031166,"Action, Adventure, Crime"
tt0031169,"Comedy, Musical"
tt0031173,"Drama, War"
tt0031177,"Action, Adventure, Drama"
tt0031178,Comedy
tt0031179,"Crime, Drama, Film-Noir"
tt0031192,"Comedy, Mystery"
tt0031203,"Comedy, Music, Romance"
tt0031207,"Action, Adventure, Crime"
tt0031208,"Crime, Horror, Mystery"
tt0031210,"Drama, Romance"
tt0031211,"Crime, Thriller"
tt0031212,"Drama, Romance"
tt0031215,"Comedy, Romance"
tt0031216,"Action, Music, Romance"
tt0031222,"Crime, Drama, Romance"
tt0031225,"Comedy, Western"
tt0031229,"Drama, Horror"
tt0031230,"Action, Mystery, Crime"
tt0031235,"Action, Drama, Romance"
tt0031252,"Drama, History, Romance"
tt0031259,"Crime, Drama, Film-Noir"
tt0031260,"Crime, Drama, Film-Noir"
tt0031261,"Comedy, Family, Musical"
tt0031270,"Drama, Romance"
tt0031277,Drama
tt0031280,"Drama, Romance, Thriller"
tt0031282,"Comedy, Drama"
tt0031285,"Comedy, Drama"
tt0031289,"Drama, Horror"
tt0031298,"Comedy, Crime, Mystery"
tt0031299,"Comedy, Mystery, Crime"
tt0031302,"Comedy, Romance"
tt0031309,Drama
tt0031311,"Comedy, Musical"
tt0031314,"Adventure, Drama, Thriller"
tt0031315,"Comedy, Drama, Family"
tt0031322,"Comedy, War"
tt0031325,"Biography, Drama"
tt0031334,"Adventure, Drama, Romance"
tt0031335,"Action, Comedy, Drama"
tt0031336,"Drama, Romance"
tt0031345,Comedy
tt0031346,Western
tt0031353,"Crime, Drama"
tt0031359,"Mystery, Thriller"
tt0031367,"Comedy, Drama"
tt0031370,"Comedy, Music, Romance"
tt0031373,"Comedy, Drama, Crime"
tt0031377,"Drama, Romance, Sport"
tt0031381,"Drama, History, Romance"
tt0031383,Comedy
tt0031385,"Drama, Romance"
tt0031387,"Comedy, Horror"
tt0031389,"Comedy, Mystery"
tt0031391,Drama
tt0031392,Drama
tt0031394,"Adventure, Crime, Drama"
tt0031397,"Animation, Adventure, Comedy"
tt0031398,"Adventure, Comedy, War"
tt0031400,Drama
tt0031403,Comedy
tt0031406,Western
tt0031407,Drama
tt0031409,Drama
tt0031412,"Action, Adventure, Crime"
tt0031417,"Western, Comedy, Drama"
tt0031433,"Comedy, Drama, History"
tt0031438,"Action, Crime, Drama"
tt0031440,"Comedy, Music, Romance"
tt0031442,"Comedy, Musical, Romance"
tt0031448,"Horror, Mystery, Thriller"
tt0031450,"Adventure, Comedy, Crime"
tt0031455,"Drama, Romance"
tt0031466,"Drama, Romance"
tt0031470,"Drama, Music, Romance"
tt0031473,"Comedy, Drama, Musical"
tt0031477,"Drama, Romance"
tt0031478,"Action, Drama, Music"
tt0031482,"Action, Drama, Romance"
tt0031489,"Comedy, Mystery"
tt0031490,"Comedy, Crime, Drama"
tt0031491,"Drama, Romance"
tt0031493,"Drama, Romance"
tt0031495,"Action, Adventure, Comedy"
tt0031500,"Comedy, Crime, Mystery"
tt0031503,"Drama, Horror, Sci-Fi"
tt0031505,"Adventure, Crime"
tt0031507,"Biography, Crime, Drama"
tt0031514,"Crime, Drama, Romance"
tt0031516,"Biography, Drama, History"
tt0031517,Comedy
tt0031526,"Comedy, Family, Musical"
tt0031530,"Comedy, Romance"
tt0031532,"Comedy, Romance, Sport"
tt0031533,"Comedy, Music, Sport"
tt0031536,"Crime, Drama, Romance"
tt0031547,"Action, Adventure, Comedy"
tt0031548,Thriller
tt0031549,"Drama, Romance"
tt0031557,"Adventure, Western"
tt0031564,Drama
tt0031565,"Drama, Musical, Romance"
tt0031566,"Crime, Drama"
tt0031572,"Adventure, Drama, War"
tt0031575,"Drama, War"
tt0031580,"Comedy, Drama, Family"
tt0031586,"Action, Adventure, Drama"
tt0031589,"Adventure, Comedy, Crime"
tt0031593,"Comedy, Drama, Romance"
tt0031595,"Drama, Comedy"
tt0031599,"Drama, Music"
tt0031600,"Adventure, Drama"
tt0031602,"Comedy, Drama, Romance"
tt0031608,"Comedy, Drama"
tt0031611,"Comedy, Musical"
tt0031612,"Action, Comedy, Drama"
tt0031614,"Crime, Horror, Sci-Fi"
tt0031619,"Adventure, History, Romance"
tt0031620,"Biography, History, Romance"
tt0031621,"Action, Adventure, Crime"
tt0031630,"Action, Adventure, Drama"
tt0031641,Comedy
tt0031645,Drama
tt0031647,"Comedy, Romance"
tt0031648,Mystery
tt0031650,"Musical, Comedy"
tt0031657,"Crime, Mystery"
tt0031668,"Crime, Drama, Romance"
tt0031676,"Action, Crime, Drama"
tt0031677,"Crime, Drama, Mystery"
tt0031678,"Crime, Drama, Mystery"
tt0031679,"Comedy, Drama"
tt0031680,"Adventure, Crime, Drama"
tt0031704,Mystery
tt0031708,"Comedy, Crime, Mystery"
tt0031709,"Comedy, Crime, Mystery"
tt0031710,"Comedy, Mystery"
tt0031712,"Comedy, Musical"
tt0031716,Comedy
tt0031718,Western
tt0031721,"Crime, Mystery, Drama"
tt0031722,"Action, Adventure, Drama"
tt0031725,"Comedy, Romance"
tt0031737,"Biography, Drama, War"
tt0031742,Drama
tt0031743,Drama
tt0031747,"Action, Adventure, History"
tt0031750,Drama
tt0031754,"Drama, Fantasy"
tt0031756,"Music, Comedy"
tt0031757,"Drama, Thriller"
tt0031761,Drama
tt0031762,"Adventure, Drama, Romance"
tt0031765,"Comedy, Musical"
tt0031774,"Action, Adventure, Drama"
tt0031777,"Drama, Romance"
tt0031796,"Action, Horror, Sci-Fi"
tt0031800,"Musical, Romance, Thriller"
tt0031804,Drama
tt0031825,"Action, Adventure, Comedy"
tt0031826,"Biography, Drama, History"
tt0031828,"Drama, Music"
tt0031831,"Comedy, Drama, Mystery"
tt0031835,"Adventure, Drama, Romance"
tt0031838,Western
tt0031842,"Action, History, Romance"
tt0031845,"Comedy, Romance"
tt0031847,"Music, Western"
tt0031851,"Horror, Mystery, Sci-Fi"
tt0031867,"Crime, Drama, Film-Noir"
tt0031877,"Drama, Musical, Romance"
tt0031880,"Action, Adventure, Drama"
tt0031885,"Comedy, Drama"
tt0031890,"Crime, Drama, Mystery"
tt0031891,"Action, Comedy, Crime"
tt0031894,Drama
tt0031907,"Comedy, Music"
tt0031908,"Action, Adventure, Crime"
tt0031909,Drama
tt0031914,Drama
tt0031917,"Crime, Drama, Family"
tt0031919,"Biography, Drama, War"
tt0031925,"Action, Adventure, Drama"
tt0031937,"Action, Adventure, Crime"
tt0031946,"Drama, Music, Mystery"
tt0031950,"Comedy, Musical, Romance"
tt0031951,"Drama, Horror, Sci-Fi"
tt0031955,"Drama, Romance"
tt0031957,"Action, Adventure, Music"
tt0031968,"Thriller, War"
tt0031971,"Adventure, Drama, Western"
tt0031972,"Drama, History, Romance"
tt0031973,"Adventure, Drama, History"
tt0031976,Drama
tt0031981,"Biography, Drama, History"
tt0031983,"Biography, Drama, Musical"
tt0031987,"Action, Crime, Drama"
tt0031988,Drama
tt0031995,"Drama, Family, Romance"
tt0031996,"Biography, Drama, Musical"
tt0031999,"Musical, Drama"
tt0032004,Drama
tt0032007,"Action, Adventure, Family"
tt0032010,"Crime, Mystery, Drama"
tt0032012,Drama
tt0032015,"Comedy, Music"
tt0032017,"Comedy, Crime, Mystery"
tt0032018,"Comedy, Drama"
tt0032019,"Crime, Drama"
tt0032022,"Crime, Drama, Film-Noir"
tt0032023,"Music, Drama, Family"
tt0032028,"Action, Adventure, Comedy"
tt0032030,"Comedy, Musical"
tt0032032,"Action, Adventure, Comedy"
tt0032034,"Romance, Drama, War"
tt0032043,"Comedy, Fantasy, Romance"
tt0032044,"Action, Comedy, Mystery"
tt0032045,"Action, Adventure, Comedy"
tt0032047,"Horror, Sci-Fi"
tt0032049,"Drama, History"
tt0032050,"Comedy, Drama, Romance"
tt0032059,"Comedy, Musical, Romance"
tt0032065,"Action, Adventure, Crime"
tt0032080,"Drama, Western"
tt0032086,"Biography, Drama"
tt0032104,Drama
tt0032105,"Crime, Drama"
tt0032114,"Action, Music"
tt0032115,"Crime, Drama, History"
tt0032124,"Drama, Romance"
tt0032125,Comedy
tt0032128,Comedy
tt0032130,"Drama, Romance"
tt0032135,"Crime, Drama, Romance"
tt0032138,"Adventure, Family, Fantasy"
tt0032142,Drama
tt0032143,"Comedy, Drama"
tt0032145,"Drama, Romance"
tt0032146,"Action, Adventure, Western"
tt0032149,"Comedy, Romance"
tt0032152,Comedy
tt0032153,"Crime, Drama, Film-Noir"
tt0032156,"Drama, Romance"
tt0032157,Drama
tt0032158,"Comedy, Drama, Romance"
tt0032162,"Family, Fantasy"
tt0032164,"Action, Adventure, History"
tt0032176,"Drama, Romance"
tt0032178,"Action, Adventure, Comedy"
tt0032179,Drama
tt0032181,"Biography, Drama, History"
tt0032184,"Action, Adventure, Drama"
tt0032186,Comedy
tt0032194,"Drama, Romance"
tt0032198,"Comedy, Romance"
tt0032205,"Drama, Romance"
tt0032206,"Comedy, Family, Romance"
tt0032207,"Comedy, Romance"
tt0032209,"Adventure, Comedy, Crime"
tt0032211,Drama
tt0032215,Horror
tt0032220,"Comedy, Drama, Romance"
tt0032221,Western
tt0032225,"Drama, War"
tt0032230,"Drama, Romance"
tt0032234,Comedy
tt0032245,"Crime, Horror, Sci-Fi"
tt0032247,"Drama, Fantasy, Romance"
tt0032252,Drama
tt0032254,"Drama, Family"
tt0032255,"Biography, Drama"
tt0032256,"Drama, Musical, Romance"
tt0032258,"Crime, Drama, Horror"
tt0032261,Comedy
tt0032262,Comedy
tt0032263,Comedy
tt0032264,"Adventure, Comedy, Family"
tt0032273,"Adventure, Drama, Romance"
tt0032277,"Comedy, Mystery, Thriller"
tt0032281,"Adventure, Biography, History"
tt0032283,"Romance, Thriller, War"
tt0032284,Musical
tt0032285,"Comedy, Crime, Drama"
tt0032286,Comedy
